x,y,score,area,zone
20.11611328125,426.33476562500005,6,207,2
-98.66474609375001,416.55644531250005,6,342,1
-691.6111328125,357.88652343750005,2,217,1
-279.70976562500005,346.1525390625,6,321,1
-112.07548828125,326.5958984375,7,298,1
-619.76787109375,275.74863281250003,4,383,1
-52.68505859375001,240.54667968750002,8,516,1
-310.36289062500003,233.70185546875,6,269,1
-279.70976562500005,225.87919921875002,7,382,1
-375.50078125000005,206.32255859375002,6,240,1
5.7474609375000005,199.477734375,8,368,2
264.383203125,199.477734375,7,367,2
-444.47031250000003,197.5220703125,5,230,1
-32.568945312500006,195.56640625,8,47,1
-200.20322265625,185.7880859375,8,252,1
-502.90283203125006,179.92109375,5,541,1
-131.23369140625002,173.07626953125,8,313,1
-413.81718750000005,171.12060546875,6,339,1
-274.92021484375005,156.453125,7,309,1
-673.4108398437501,132.98515625000002,3,547,1
73.75908203125,110.49501953125001,9,186,2
156.13935546875,108.53935546875,9,248,2
-422.43837890625,97.783203125,6,282,1
-194.45576171875,98.76103515625,8,348,1
-352.5109375,80.1822265625,7,388,1
-164.76054687500002,67.47041015625001,9,2,1
-797.9391601562501,63.55908203125001,2,202,1
-243.3091796875,57.692089843750004,8,258,1
-151.3498046875,56.7142578125,9,76,1
289.28886718750005,45.958105468750006,7,521,2
-226.06679687500002,27.379296875,8,477,1
-176.25546875,-2.93349609375,9,144,3
-404.23808593750005,-5.8669921875,6,236,3
-345.80556640625,-25.423632812500003,7,240,3
-503.8607421875,-28.35712890625,5,325,3
-248.09873046875,-35.201953125,8,709,3
81.42236328125,-66.49257812500001,9,213,4
-361.13212890625005,-70.40390625,7,320,3
-450.21777343750006,-83.11572265625,6,306,3
-204.03486328125,-112.45068359375001,8,492,3
-487.57626953125003,-123.2068359375,5,385,3
74.71699218750001,-124.18466796875,9,385,4
-278.75185546875,-139.82998046875002,7,427,3
-339.10019531250003,-142.76347656250002,7,453,3
-112.07548828125,-155.47529296875,8,94,3
-745.2541015625001,-184.81025390625,3,326,3
-445.42822265625006,-290.41611328125003,5,239,3
-728.01171875,-316.817578125,2,139,3
-8.62119140625,-368.64267578125003,7,233,3
157.097265625,-407.75595703125003,6,327,4
208.8244140625,-464.47021484375006,5,285,4
183.91875000000002,-528.029296875,5,167,4
